output,title,Input
"Indiens Wirtschaft hat in den letzten Jahren an Dynamik zurückgewonnen. Das Wirtschaftswachstum lag im Haushaltsjahr 2015 bei 7,9 %. Das Bruttoinlandsprodukt betrug 2016 im gleichen Zeitraum circa 2.251 Mrd. US-Dollar, das nominale BIP pro Kopf etwa 1.723 US-Dollar. Die Inflation sank von zeitweise ca. 10 % auf ca. 5 % im Jahr 2018. Bei weiter wachsender Einwohnerzahl wird Indien laut Experten bis zur Mitte des Jahrhunderts voraussichtlich nicht nur das bevölkerungsreichste Land der Erde sein, sondern auch zur drittgrößten Volkswirtschaft der Welt aufsteigen. Indien hat dennoch weiterhin mit einer hohen Armut in der Bevölkerung zu kämpfen. Etwa 30 % der Bevölkerung leben aktuell noch unterhalb der Armutsgrenze von 1 US-Dollar pro Kopf und Tag.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Indiens Wirtschaft letzten Jahren Dynamik zurückgewonnen', ' Das Wirtschaftswachstum lag Haushaltsjahr 2015 7,9 %', ' Das Bruttoinlandsprodukt betrug 2016 gleichen Zeitraum circa 2', '251 Mrd', ' US-Dollar, nominale BIP pro Kopf etwa 1', '723 US-Dollar', ' Die Inflation sank zeitweise ca', ' 10 % ca', ' 5 % Jahr 2018', ' Bei wachsender Einwohnerzahl Indien laut Experten Mitte Jahrhunderts voraussichtlich nicht bevölkerungsreichste Land Erde sein, drittgrößten Volkswirtschaft Welt aufsteigen', ' Indien dennoch weiterhin hohen Armut Bevölkerung kämpfen', ' Etwa 30 % Bevölkerung leben aktuell unterhalb Armutsgrenze 1 US-Dollar pro Kopf Tag']"
"Der weltweit zu beobachtende Wandel der Wirtschaftsstruktur von der Landwirtschaft zur Industrie und zum Dienstleistungssektor vollzieht sich auch in Indien, das aber im internationalen Vergleich, zum Beispiel mit China, immer noch sehr stark agrarisch geprägt ist. 59,4 % der Bevölkerung sind in der Landwirtschaft erwerbstätig. Die ländliche Bevölkerung bildet den ärmsten Teil der Bevölkerung. Vom Aufschwung der Wirtschaft profitiert bisher vorwiegend die Bevölkerung der Städte, wo sich eine kaufkräftige Mittelschicht oft hochqualifizierter Fachkräfte bildete. Dies birgt sozialen Konfliktstoff. Die Abwahl der letzten Regierung im Jahr 2004 wird wesentlich mit der Unzufriedenheit der ländlichen Bevölkerung mit der wirtschaftlichen Entwicklung erklärt.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Der weltweit beobachtende Wandel Wirtschaftsstruktur Landwirtschaft Industrie Dienstleistungssektor vollzieht Indien, internationalen Vergleich, Beispiel China, immer stark agrarisch geprägt ist', ' 59,4 % Bevölkerung Landwirtschaft erwerbstätig', ' Die ländliche Bevölkerung bildet ärmsten Teil Bevölkerung', ' Vom Aufschwung Wirtschaft profitiert bisher vorwiegend Bevölkerung Städte, kaufkräftige Mittelschicht oft hochqualifizierter Fachkräfte bildete', ' Dies birgt sozialen Konfliktstoff', ' Die Abwahl letzten Regierung Jahr 2004 wesentlich Unzufriedenheit ländlichen Bevölkerung wirtschaftlichen Entwicklung erklärt']"
"Der Anteil der Landwirtschaft am Bruttoinlandsprodukt ist indes stark rückläufig. Trug sie 1956 noch 56 % bei, so waren es 2016 nach Angaben der Weltbank noch rund 17,4 %. Entsprechend hoch ist die Abhängigkeit des jährlichen Wirtschaftswachstums von den Witterungsbedingungen. Ungünstige Erntebedingungen können es spürbar beeinträchtigen.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Der Anteil Landwirtschaft Bruttoinlandsprodukt indes stark rückläufig', ' Trug 1956 56 % bei, 2016 Angaben Weltbank rund 17,4 %', ' Entsprechend hoch Abhängigkeit jährlichen Wirtschaftswachstums Witterungsbedingungen', ' Ungünstige Erntebedingungen spürbar beeinträchtigen']"
"Seit der Unabhängigkeit wurden große technische Fortschritte gemacht, vor allem im Zuge der sogenannten „Grünen Revolution“ seit Mitte der 1960er Jahre. Die großflächige Einführung von Hochertragssorten, der Einsatz von Dünge- und Schädlingsbekämpfungsmitteln, die teilweise Mechanisierung der Landwirtschaft und die Ausweitung der Bewässerungsflächen haben dazu beigetragen, dass sich das Land heute mit Nahrungsmitteln weitestgehend selbst versorgen kann. Dennoch ist Indiens Landwirtschaft noch vergleichsweise ineffizient. Im ländlichen Raum sind viele Menschen unterbeschäftigt, und eine umfassende Industrialisierung der Landwirtschaft steht weiten Teilen des Landes erst noch bevor. Lediglich im Punjab, der „Kornkammer Indiens“, ist sie bereits weiter fortgeschritten.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Seit Unabhängigkeit wurden große technische Fortschritte gemacht, Zuge sogenannten „Grünen Revolution“ seit Mitte 1960er Jahre', ' Die großflächige Einführung Hochertragssorten, Einsatz Dünge- Schädlingsbekämpfungsmitteln, teilweise Mechanisierung Landwirtschaft Ausweitung Bewässerungsflächen beigetragen, Land heute Nahrungsmitteln weitestgehend versorgen kann', ' Dennoch Indiens Landwirtschaft vergleichsweise ineffizient', ' Im ländlichen Raum viele Menschen unterbeschäftigt, umfassende Industrialisierung Landwirtschaft steht weiten Teilen Landes erst bevor', ' Lediglich Punjab, „Kornkammer Indiens“, bereits fortgeschritten']"
"Am wichtigsten ist der Anbau von Getreide, vor allem Reis. Dessen Hauptanbaugebiete liegen in den fruchtbaren Stromebenen des Nordens sowie entlang der Küsten und im östlichen Dekkan. Indien ist nach China der zweitgrößte Reisproduzent der Erde. Ungefähr ein Fünftel der weltweiten Erträge entfallen auf Indien. Auch beim Weizen, dem zweitwichtigsten Anbauprodukt, liegt Indien weltweit an zweiter Stelle. Weizen wird hauptsächlich in den nördlichen Bundesstaaten Punjab, Haryana und Uttar Pradesh angebaut, aber auch im Norden und Nordwesten des Dekkans sowie Gujarat und Bihar. In trockeneren Landstrichen, wie Rajasthan, Gujarat und großen Teilen des Dekkans, dominiert die Hirse. Mais und Gerste spielen eine geringere Rolle. Zur Nahrungsmittelproduktion trägt zudem der Anbau von Hülsenfrüchten, Kartoffeln, Zwiebeln, Ölsaaten , Mangos und Bananen bei.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Am wichtigsten Anbau Getreide, Reis', ' Dessen Hauptanbaugebiete liegen fruchtbaren Stromebenen Nordens sowie entlang Küsten östlichen Dekkan', ' Indien China zweitgrößte Reisproduzent Erde', ' Ungefähr Fünftel weltweiten Erträge entfallen Indien', ' Auch beim Weizen, zweitwichtigsten Anbauprodukt, liegt Indien weltweit zweiter Stelle', ' Weizen hauptsächlich nördlichen Bundesstaaten Punjab, Haryana Uttar Pradesh angebaut, Norden Nordwesten Dekkans sowie Gujarat Bihar', ' In trockeneren Landstrichen, Rajasthan, Gujarat großen Teilen Dekkans, dominiert Hirse', ' Mais Gerste spielen geringere Rolle', ' Zur Nahrungsmittelproduktion trägt zudem Anbau Hülsenfrüchten, Kartoffeln, Zwiebeln, Ölsaaten , Mangos Bananen bei']"
"Die wichtigsten kommerziellen Anbauprodukte sind Baumwolle, Zuckerrohr, Tee, Tabak, Kaffee, Jute, Cashewnüsse, Gewürze und Betelnüsse.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Die wichtigsten kommerziellen Anbauprodukte Baumwolle, Zuckerrohr, Tee, Tabak, Kaffee, Jute, Cashewnüsse, Gewürze Betelnüsse']"
"Wenig effizient ist die indische Viehzucht, trotz des mit 222 Millionen Tieren größten Rinderbestandes der Erde. Insgesamt 20 % der Inder sind Vegetarier, die Fleischproduktion steht daher je nach Region nicht immer im Vordergrund. Dafür werden Milch und Molkereierzeugnisse in großen Mengen hergestellt.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Wenig effizient indische Viehzucht, trotz 222 Millionen Tieren größten Rinderbestandes Erde', ' Insgesamt 20 % Inder Vegetarier, Fleischproduktion steht daher je Region nicht immer Vordergrund', ' Dafür Milch Molkereierzeugnisse großen Mengen hergestellt']"
"Nach der erfolgreichen Ertragssteigerung der Landwirtschaft setzte ab den 1980er Jahren die Förderung der Fischerei ein. Parallel zur „Grünen Revolution“ wurde dafür der Begriff der „Blauen Revolution“ geprägt. Nachdem zunächst Kleinfischer mit Außenbordmotoren versorgt worden waren, begann der Aufbau einer modernen Schleppnetzflotte. Dies führte zwar zu einer wesentlichen Erhöhung der Erträge, aber auch zur Überfischung vieler Küstenabschnitte. Indiens wichtigste Fischgründe liegen an der Westküste, wo rund 70 % der Fangerträge erzielt werden. 2001 lag Indien mit einer Fangmenge von 3,8 Millionen Tonnen weltweit an siebter Stelle. Fisch und Garnelen werden heute in großen Mengen exportiert. Die Garnelenzucht wird besonders gefördert. So stammt mittlerweile etwa die Hälfte der Garnelen aus Aquakulturen, die seit den 1990er Jahren vor allem an der Ostküste angelegt worden sind.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Nach erfolgreichen Ertragssteigerung Landwirtschaft setzte ab 1980er Jahren Förderung Fischerei ein', ' Parallel „Grünen Revolution“ wurde dafür Begriff „Blauen Revolution“ geprägt', ' Nachdem zunächst Kleinfischer Außenbordmotoren versorgt worden waren, begann Aufbau modernen Schleppnetzflotte', ' Dies führte wesentlichen Erhöhung Erträge, Überfischung vieler Küstenabschnitte', ' Indiens wichtigste Fischgründe liegen Westküste, rund 70 % Fangerträge erzielt werden', ' 2001 lag Indien Fangmenge 3,8 Millionen Tonnen weltweit siebter Stelle', ' Fisch Garnelen heute großen Mengen exportiert', ' Die Garnelenzucht besonders gefördert', ' So stammt mittlerweile etwa Hälfte Garnelen Aquakulturen, seit 1990er Jahren Ostküste angelegt worden sind']"
"Die traditionelle Binnenfischerei in Flüssen, Teichen und Seen spielt besonders im Osten und Nordosten Indiens eine Rolle. Im Umland von Delhi etabliert sich nun auch die kommerzielle Zucht von Fischen, vor allem Karpfen.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Die traditionelle Binnenfischerei Flüssen, Teichen Seen spielt besonders Osten Nordosten Indiens Rolle', ' Im Umland Delhi etabliert kommerzielle Zucht Fischen, Karpfen']"
"Indien hat reichliche Vorkommen an hochwertigen Eisen- und Manganerzen, Steinkohle, Bauxit und Chrom. Die größten Rohstofflagerstätten befinden sich in Ostindien, vor allem Jharkhand, Chhattisgarh und Odisha. Eisenerz, bei dessen Förderung das Land 2003 mit 100 Millionen Tonnen an weltweit vierter Stelle lag, kommt außerdem in Goa, Karnataka und Tamil Nadu vor. Indien ist mit über zehn Millionen Tonnen der fünftgrößte Förderer von Bauxit, dem wichtigsten Rohstoff für Aluminium, der hauptsächlich in küstennahen Gebieten Gujarats und Maharashtras sowie in Madhya Pradesh und Jharkhand abgebaut wird. Bei Kupfer ist Indien trotz gesteigerter Ausbeute weiterhin auf Importe angewiesen.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Indien reichliche Vorkommen hochwertigen Eisen- Manganerzen, Steinkohle, Bauxit Chrom', ' Die größten Rohstofflagerstätten befinden Ostindien, Jharkhand, Chhattisgarh Odisha', ' Eisenerz, Förderung Land 2003 100 Millionen Tonnen weltweit vierter Stelle lag, kommt außerdem Goa, Karnataka Tamil Nadu vor', ' Indien zehn Millionen Tonnen fünftgrößte Förderer Bauxit, wichtigsten Rohstoff Aluminium, hauptsächlich küstennahen Gebieten Gujarats Maharashtras sowie Madhya Pradesh Jharkhand abgebaut wird', ' Bei Kupfer Indien trotz gesteigerter Ausbeute weiterhin Importe angewiesen']"
"Obwohl Indien der weltweit drittgrößte Produzent von Steinkohle ist, deckt es einen Teil seines Bedarfs mit qualitativ hochwertigerer und billigerer Importkohle. Steinkohle ist der wichtigste Energieträger des Landes. Die Vorkommen an Erdöl und Erdgas reichen bei Weitem nicht aus, um die stetig steigende Nachfrage zu decken. Nennenswerte Ölvorkommen gibt es nur in Assam, Gujarat, im Golf von Khambhat und vor der Küste von Maharashtra. Die eigene Produktion deckt nur ein Drittel des Verbrauchs. Erdgaslagerstätten finden sich im Golf von Khambhat und werden erst seit den 1980er Jahren ausgebeutet.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Obwohl Indien weltweit drittgrößte Produzent Steinkohle ist, deckt Teil Bedarfs qualitativ hochwertigerer billigerer Importkohle', ' Steinkohle wichtigste Energieträger Landes', ' Die Vorkommen Erdöl Erdgas reichen Weitem nicht aus, stetig steigende Nachfrage decken', ' Nennenswerte Ölvorkommen gibt Assam, Gujarat, Golf Khambhat Küste Maharashtra', ' Die eigene Produktion deckt Drittel Verbrauchs', ' Erdgaslagerstätten finden Golf Khambhat erst seit 1980er Jahren ausgebeutet']"
"Während der Kolonialherrschaft wurde die Entwicklung der Industrie – mit Ausnahme der schon frühzeitig bedeutsamen Textilindustrie – eher gehemmt denn gefördert. Nach der Unabhängigkeit forcierte man daher besonders den Ausbau von kapitalintensiven Schlüsselindustrien. Dazu gehörten Stahl-, Maschinen- und chemische Industrie. Die Konsumgüterherstellung wurde vernachlässigt und sollte durch Kleinindustrien gedeckt werden. Um die ehrgeizigen Ziele zu erreichen, setzte man nach dem Vorbild der Sowjetunion auf den Ausbau der Schlüsselindustrien durch den Staat mittels Fünfjahresplänen. 2001 waren 21,9 % der erwerbstätigen Bevölkerung im Industriebereich tätig. Die Wertschöpfung der Industrie betrug 2016 nach Weltbankangaben 28,8 % des Bruttoinlandsproduktes, womit die Industrieproduktion Indiens inzwischen zu den größten der Welt gehört. Ein Wachstumsmotor im Industriebereich sind die Deregulierungen auf den Energie-, Chemie- und Rohstoffmärkten. Wachstumsimpulse kommen auch von der rasch steigenden Inlandsnachfrage nach langlebigen Konsumgütern.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Während Kolonialherrschaft wurde Entwicklung Industrie – Ausnahme schon frühzeitig bedeutsamen Textilindustrie – eher gehemmt gefördert', ' Nach Unabhängigkeit forcierte daher besonders Ausbau kapitalintensiven Schlüsselindustrien', ' Dazu gehörten Stahl-, Maschinen- chemische Industrie', ' Die Konsumgüterherstellung wurde vernachlässigt Kleinindustrien gedeckt werden', ' Um ehrgeizigen Ziele erreichen, setzte Vorbild Sowjetunion Ausbau Schlüsselindustrien Staat mittels Fünfjahresplänen', ' 2001 21,9 % erwerbstätigen Bevölkerung Industriebereich tätig', ' Die Wertschöpfung Industrie betrug 2016 Weltbankangaben 28,8 % Bruttoinlandsproduktes, womit Industrieproduktion Indiens inzwischen größten Welt gehört', ' Ein Wachstumsmotor Industriebereich Deregulierungen Energie-, Chemie- Rohstoffmärkten', ' Wachstumsimpulse kommen rasch steigenden Inlandsnachfrage langlebigen Konsumgütern']"
"Die Textilindustrie zählt dank der riesigen Inlandsnachfrage und der Produktion für den Export auch heute noch zu den größten und wichtigsten Wirtschaftszweigen Indiens. Leder wird sowohl industriell als auch handwerklich in großen Mengen hergestellt und verarbeitet. Da Hindus die Berührung und Verwertung von Tierkadavern als unreine Arbeit ansehen, sind die meisten Angestellten der Lederbranche Muslime oder „Unberührbare“. Auch Kinderarbeit ist in der Branche verbreitet. Viele Beschäftigte sind häufig gesundheitsgefährdenden Arbeitsbedingungen ausgesetzt, Unternehmen unterwanderten in der Vergangenheit mehrfach den gesetzlichen Mindestlohn. Auch gewerkschaftliche Tätigkeiten werden unterdrückt. Neben diesen eher traditionellen Industrien dominieren die Eisen- und Stahlerzeugung, Maschinen-, Kraftfahrzeug- und chemische Industrie. Unter ihnen ist der staatliche Anteil besonders hoch. Allerdings nimmt der Anteil privater Betriebe seit der Liberalisierung der Wirtschaft in den 1980er und vor allem frühen 1990er Jahren zu. Die indische Pharmaindustrie gehört zu den größten und fortgeschrittensten unter den Entwicklungsländern. Wegen der indischen Patentschutzgesetzgebung, der Arzneimittel nur bedingt unterlagen, kam es immer wieder zu Streitigkeiten mit den Industriestaaten, allen voran den Vereinigten Staaten von Amerika. Mittlerweile hat Indien seine Patentgesetze angepasst. Ein wichtiger Träger des wirtschaftlichen Aufschwunges der letzten Jahre ist die Informationstechnologiebranche, die teils dem industriellen, teils dem Dienstleistungssektor zuzurechnen ist. Vor allem der Softwarebereich hat sich zu einem bedeutenden Wirtschaftszweig entwickelt. Viele indische Städte verfügen inzwischen über „Softwareparks“. Auch die Herstellung von Hardware erlebt einen rasanten Aufschwung. Mit zweistelligen jährlichen Wachstumsraten gewinnt auch die Biotechnologie an Bedeutung.",https://de.wikipedia.org/wiki/Polizei_(Deutschland),"['Die Textilindustrie zählt dank riesigen Inlandsnachfrage Produktion Export heute größten wichtigsten Wirtschaftszweigen Indiens', ' Leder sowohl industriell handwerklich großen Mengen hergestellt verarbeitet', ' Da Hindus Berührung Verwertung Tierkadavern unreine Arbeit ansehen, meisten Angestellten Lederbranche Muslime „Unberührbare“', ' Auch Kinderarbeit Branche verbreitet', ' Viele Beschäftigte häufig gesundheitsgefährdenden Arbeitsbedingungen ausgesetzt, Unternehmen unterwanderten Vergangenheit mehrfach gesetzlichen Mindestlohn', ' Auch gewerkschaftliche Tätigkeiten unterdrückt', ' Neben eher traditionellen Industrien dominieren Eisen- Stahlerzeugung, Maschinen-, Kraftfahrzeug- chemische Industrie', ' Unter staatliche Anteil besonders hoch', ' Allerdings nimmt Anteil privater Betriebe seit Liberalisierung Wirtschaft 1980er frühen 1990er Jahren zu', ' Die indische Pharmaindustrie gehört größten fortgeschrittensten Entwicklungsländern', ' Wegen indischen Patentschutzgesetzgebung, Arzneimittel bedingt unterlagen, kam immer Streitigkeiten Industriestaaten, voran Vereinigten Staaten Amerika', ' Mittlerweile Indien Patentgesetze angepasst', ' Ein wichtiger Träger wirtschaftlichen Aufschwunges letzten Jahre Informationstechnologiebranche, teils industriellen, teils Dienstleistungssektor zuzurechnen ist', ' Vor Softwarebereich bedeutenden Wirtschaftszweig entwickelt', ' Viele indische Städte verfügen inzwischen „Softwareparks“', ' Auch Herstellung Hardware erlebt rasanten Aufschwung', ' Mit zweistelligen jährlichen Wachstumsraten gewinnt Biotechnologie Bedeutung']"
